,name,rank,year,company.founded,company.name,company.relationship,company.sector,company.type,demographics.age,demographics.gender,location.citizenship,location.country code,location.gdp,location.region,wealth.type,wealth.worth in billions,wealth.how.category,wealth.how.from emerging,wealth.how.industry,wealth.how.inherited,wealth.how.was founder,wealth.how.was political
2121,Andrei Bokarev,1154,2014,2002,CJSC Transmashholding,president,locomotive manufacturing,new,47,male,Russia,RUS,0.0,Europe,privatized and resources,1.5,Resource Related,True,Energy,not inherited,True,True
2122,Bulent Eczacibasi,1154,2014,1942,Eczacibasi Holding,relation,medicals,new,64,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.5,New Sectors,True,Technology-Medical,father,True,True
2123,Chang Yung Fa,1154,2014,1961,Evergreen Group,founder,service,new,86,male,Taiwan,Taiwan,0.0,East Asia,founder non-finance,1.5,0,True,Other,not inherited,True,True
2124,Chen Tianqiao,1154,2014,1999,Shanda Interactive Entertainment,founder,entertainment,new,41,male,China,CHN,0.0,East Asia,founder non-finance,1.5,New Sectors,True,Technology-Computer,not inherited,True,True
2125,Chen Yung-Tai,1154,2014,1965,Aurora Group,founder,real estate,new,78,male,Taiwan,Taiwan,0.0,East Asia,self-made finance,1.5,Financial,True,Real Estate,not inherited,True,True
2126,Dan Wilks,1154,2014,2002,Frac Tech,founder,raw materials,new,57,male,United States,USA,0.0,North America,privatized and resources,1.5,Resource Related,True,Energy,not inherited,True,True
2127,Erika Pohl-Stroher,1154,2014,1880,Wella AG,relation,cosmetics,new,95,female,Germany,DEU,0.0,Europe,inherited,1.5,Traded Sectors,True,Consumer,3rd generation,True,True
2128,Ezra Nahmad,1154,2014,1960,,founder,art dealing,new,68,male,Monaco,MCO,0.0,Europe,founder non-finance,1.5,0,True,Other,not inherited,True,True
2129,Farris Wilks,1154,2014,2002,Frac Tech,founder,raw materials,new,62,male,United States,USA,0.0,North America,privatized and resources,1.5,Resource Related,True,Energy,not inherited,True,True
2130,Faruk Eczacibasi,1154,2014,1942,Eczacibasi Holding,relation,medicals,new,59,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,1.5,New Sectors,True,Technology-Medical,father,True,True
2131,Francesco Gaetano Caltagirone,1154,2014,1947,Caltagirone Holdings,owner,cement,aquired,70,male,Italy,ITA,0.0,Europe,executive,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,True
2132,Gary Michelson,1154,2014,1949,Medtronic,inventor,medicals,new,65,male,United States,USA,0.0,North America,executive,1.5,New Sectors,True,Technology-Medical,not inherited,True,True
2133,Gregorio Perez Companc,1154,2014,1968,Petrolera Perez Companc,relation,raw materials,new,78,male,Argentina,ARG,0.0,Latin America,inherited,1.5,Resource Related,True,Energy,father,True,True
2134,He Qiaonu,1154,2014,1992,Beijing Orient Landscape,founder,landscape architecture,new,48,female,China,CHN,0.0,East Asia,founder non-finance,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,True
2135,Horst Brandstaetter,1154,2014,1876,Brandstatter Group,relation,toys,new,80,male,Germany,DEU,0.0,Europe,inherited,1.5,Traded Sectors,True,Consumer,3rd generation,True,True
2136,Huang Shih Tsai,1154,2014,1990,Greater China International Investment Group,founder,real estate,new,62,male,Hong Kong,HKG,0.0,East Asia,self-made finance,1.5,Financial,True,Real Estate,not inherited,True,True
2137,Jimmy Haslam,1154,2014,1981,Pilot Flying J,founder,truck stop,new,60,male,United States,USA,0.0,North America,founder non-finance,1.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
2138,John Henry,1154,2014,1981,John W. Henry & Company,founder,finance,new,64,male,United States,USA,0.0,North America,founder non-finance,1.5,Traded Sectors,True,Consumer,not inherited,True,True
2139,Jose Llado Fernandez-Urrutia,1154,2014,1960,Tecnicas Reunidas,founder,construction,new,79,male,Spain,ESP,0.0,Europe,founder non-finance,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,True
2140,Juan Carlos Escotet,1154,2014,1992,Banesco,founder,finance,new,54,male,Venezuela,VEN,0.0,Latin America,self-made finance,1.5,Financial,True,Money Management,not inherited,True,True
2141,Koo Bon-Moo,1154,2014,1947,LG Group,relation,software,new,69,male,South Korea,KOR,0.0,East Asia,inherited,1.5,New Sectors,True,Technology-Computer,father,True,True
2142,Lam Kong,1154,2014,1995,China Medical Systems,founder,medicals,new,49,male,China,CHN,0.0,East Asia,founder non-finance,1.5,New Sectors,True,Technology-Medical,not inherited,True,True
2143,Maria Del Pino y Calvo-Sotelo,1154,2014,1952,Ferrovial,relation,construction,new,57,female,Spain,ESP,0.0,Europe,inherited,1.5,Non-Traded Sectors,True,Constrution,father,True,True
2144,Marie-Jeanne Meyer,1154,2014,1851,Louis-Dreyfus Goup,relation,"commodities (wheat, oil, shipping)",new,72,female,France,FRA,0.0,Europe,inherited,1.5,Resource Related,True,Mining and metals,4th generation,True,True
2145,Mark Stevens,1154,2014,1972,Sequoia Capital,partner,venture capitalist,new,54,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Venture Capital,not inherited,True,True
2146,Massimo Moratti,1154,2014,1962,Saras SPA,relation,raw materials,new,68,male,Italy,ITA,0.0,Europe,inherited,1.5,Resource Related,True,Energy,father,True,True
2147,Mehmet Karamehmet,1154,2014,1923,Cukurova Holding,chairman,"textiles, industrial goods, media",new,69,male,Turkey,TUR,0.0,Middle East/North Africa,executive,1.5,Non-Traded Sectors,True,Media,not inherited,True,True
2148,Mehmet Nazif Gunal,1154,2014,1976,MNG Holding,founder,construction,new,66,male,Turkey,TUR,0.0,Middle East/North Africa,founder non-finance,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,True
2149,Monique Louis-Dreyfus,1154,2014,1851,Louis-Dreyfus Goup,relation,"commodities (wheat, oil, shipping)",new,74,female,France,FRA,0.0,Europe,inherited,1.5,Resource Related,True,Mining and metals,4th generation,True,True
2150,Murali Divi,1154,2014,1990,Divis Laboratories,founder,medicals,new,62,male,India,IND,0.0,South Asia,founder non-finance,1.5,New Sectors,True,Technology-Medical,not inherited,True,True
2151,Paul Singer,1154,2014,1977,Elliott Associates,founder,finance,new,69,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Hedge funds,not inherited,True,True
2152,Ravi Jaipuria,1154,2014,1960,RJ Corp,relation,soft drinks,new,59,male,India,IND,0.0,South Asia,executive,1.5,Traded Sectors,True,Consumer,not inherited,True,True
2153,Richard Hayne,1154,2014,1970,Urban Outfitters,founder,retail,new,66,male,United States,USA,0.0,North America,founder non-finance,1.5,Traded Sectors,True,Consumer,not inherited,True,True
2154,Robert Coyiuto Jr,1154,2014,1981,Prudential Guarantee & Assurance,relation,"insurancei, power",new,61,male,Philippines,PHL,0.0,East Asia,inherited,1.5,Resource Related,True,Energy,father,True,True
2155,Saad Hariri,1154,2014,1978,Saudi Oger,relation,construction,aquired,43,male,Lebanon,LBN,0.0,Middle East/North Africa,inherited,1.5,Non-Traded Sectors,True,Constrution,father,True,True
2156,Senapathy Gopalakrishnan,1154,2014,1981,Infosys,founder and executive vice chairman,information services,new,58,male,India,IND,0.0,South Asia,founder non-finance,1.5,New Sectors,True,Technology-Computer,not inherited,True,True
2157,Sergio Lins Andrade,1154,2014,1948,Andrade Gutierrez,relation,construction,new,66,male,Brazil,BRA,0.0,Latin America,inherited,1.5,Non-Traded Sectors,True,Constrution,father,True,True
2158,Thomas Lee,1154,2014,1974,Thomas H. Lee Partners,founder,leveraged buyout,new,69,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Private equity/leveraged buyout,not inherited,True,True
2159,Tom Benson,1154,2014,1962,Benson Financial,founder,"cars, finance",new,86,male,United States,USA,0.0,North America,founder non-finance,1.5,0,True,Other,not inherited,True,True
2160,Vadim Novinsky,1154,2014,1995,Smart-Holding,owner,raw materials,new,50,male,Ukraine,UKR,0.0,Europe,privatized and resources,1.5,Resource Related,True,Non-consumer industrial,not inherited,True,True
2161,Vichai Srivaddhanaprabha,1154,2014,1989,King Power Duty Free,founder,retail,new,56,male,Thailand,THA,0.0,East Asia,founder non-finance,1.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
2162,Victor Gradin,1154,2014,1944,Odebrecht,owner,construction,new,81,male,Brazil,BRA,0.0,Latin America,executive,1.5,Non-Traded Sectors,True,Constrution,not inherited,True,True
2163,Vinod Khosla,1154,2014,1982,Sun Microsystems,founder,software,new,59,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Venture Capital,not inherited,True,True
2164,Wen Yibo,1154,2014,1993,The Sound Group,founder,waste management,new,48,male,China,CHN,0.0,East Asia,founder non-finance,1.5,Traded Sectors,True,Non-consumer industrial,not inherited,True,True
2165,Yuriy Kosiuk,1154,2014,1998,MHP,founder,agriculture,aquired,45,male,Ukraine,UKR,0.0,Europe,founder non-finance,1.5,Traded Sectors,True,Consumer,not inherited,True,True
2166,Zhu Yicai,1154,2014,1993,Yurun Food,founder,meat products,new,49,male,China,CHN,0.0,East Asia,self-made finance,1.5,Financial,True,Diversified financial,not inherited,True,True
2167,Ajay Piramal,1203,2014,1984,Piramel,founder,medicals,aquired,58,male,India,IND,0.0,South Asia,founder non-finance,1.5,New Sectors,True,Technology-Medical,not inherited,True,True
2168,Isidoro Alvarez,1203,2014,1940,El Corte Ingles,relation,retail,new,79,male,Spain,ESP,0.0,Europe,inherited,1.5,Non-Traded Sectors,True,"Retail, Restaurant",father,True,True
2169,Richard Scaife,1203,2014,1869,Mellon,relation,"banking, oil, aluminum",new,81,male,United States,USA,0.0,North America,inherited,1.5,Financial,True,Diversified financial,3rd generation,True,True
2170,Sergei Katsiev,1203,2014,1998,Megapolis,founder,tobacco,new,56,male,Russia,RUS,0.0,Europe,founder non-finance,1.5,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
2171,William Ackman,1203,2014,2005,Pershing Square Capital Management,founder,finance,new,47,male,United States,USA,0.0,North America,self-made finance,1.5,Financial,True,Hedge funds,not inherited,True,True
2172,Wilma Tisch,1203,2014,1946,Loews Corporation,relation,invetsments,new,86,female,United States,USA,0.0,North America,inherited,1.5,Financial,True,Diversified financial,spouse/widow,True,True
2173,Zhang Changhong,1203,2014,2000,DZH/Shanghai Great Wisdom,chairman,financial information,new,55,male,China,CHN,0.0,East Asia,self-made finance,1.5,Financial,True,Money Management,not inherited,True,True
2174,Alan Gerry,1210,2014,1956,Cablevision Industries,founder,communication,new,84,male,United States,USA,0.0,North America,founder non-finance,1.4,Non-Traded Sectors,True,Media,not inherited,True,True
2175,Albert Blokker,1210,2014,1896,Blokker Holding,relation,retail,new,68,male,Belgium,BEL,0.0,Europe,inherited,1.4,Non-Traded Sectors,True,"Retail, Restaurant",3rd generation,True,True
2176,Alberto Cortina,1210,2014,1952,Construcciones y Contratas,owner,construction,aquired,68,male,Spain,ESP,0.0,Europe,self-made finance,1.4,Financial,True,Diversified financial,not inherited,True,True
2177,Anatoly Lomakin,1210,2014,1992,International Potassium Company (MMK),owner,fertilizers,privatization,61,male,Russia,RUS,0.0,Europe,privatized and resources,1.4,Traded Sectors,True,Consumer,not inherited,True,True
2178,Aziz Akhannouch,1210,2014,1959,Akwa Group,relation,raw materials,new,53,male,Morocco,MAR,0.0,Middle East/North Africa,inherited,1.4,Resource Related,True,Energy,father,True,True
2179,Billy Joe (Red) McCombs,1210,2014,1953,Red McCombs Automotive Group,founder,"auto sales, energy",new,86,male,United States,USA,0.0,North America,self-made finance,1.4,Financial,True,Real Estate,not inherited,True,True
2180,Chen Jianhua,1210,2014,2002,Hengli Group,chairman,plastics,new,43,male,China,CHN,0.0,East Asia,executive,1.4,Traded Sectors,True,Non-consumer industrial,not inherited,True,True
2181,Christopher Cline,1210,2014,1985,Foresight Reserves,founder,raw materials,new,56,male,United States,USA,0.0,North America,privatized and resources,1.4,Resource Related,True,Mining and metals,not inherited,True,True
2182,Christopher Goldsbury,1210,2014,1947,Pace Foods,relation,salsa,new,71,male,United States,USA,0.0,North America,inherited,1.4,Traded Sectors,True,Consumer,father,True,True
2183,Clement Fayat,1210,2014,1957,Fayat,founder,construction,new,82,male,France,FRA,0.0,Europe,founder non-finance,1.4,Non-Traded Sectors,True,Constrution,not inherited,True,True
2184,David Walentas,1210,2014,1979,Dumbo,founder,real estate,new,75,male,United States,USA,0.0,North America,self-made finance,1.4,Financial,True,Real Estate,not inherited,True,True
2185,Dmitry Kamenshchik,1210,2014,1964,Moscow Domodedovo Airport.,chairman,airport,privatization,45,male,Russia,RUS,0.0,Europe,privatized and resources,1.4,Financial,True,Real Estate,not inherited,True,True
2186,Dmitry Mazepin,1210,2014,2004,Uralchem,founder,fertilizers,new,45,male,Russia,RUS,0.0,Europe,founder non-finance,1.4,Traded Sectors,True,Non-consumer industrial,not inherited,True,True
2187,Edmund Ansin,1210,2014,1962,Sunbeam Television,chairman,communication,new,77,male,United States,USA,0.0,North America,executive,1.4,Non-Traded Sectors,True,Media,not inherited,True,True
2188,Els Blokker,1210,2014,1896,Blokker Holding,relation,retail,new,66,female,Netherlands,NLD,0.0,Europe,inherited,1.4,Non-Traded Sectors,True,"Retail, Restaurant",spouse/widow,True,True
2189,Farkhad Akhmedov,1210,2014,1993,Northgas,owner,raw materials,subsidiary,58,male,Russia,RUS,0.0,Europe,privatized and resources,1.4,Resource Related,True,Energy,not inherited,True,True
2190,Francesco Saverio Salini,1210,2014,1936,Salini Impregilo,relation,construction,new,78,male,Italy,ITA,0.0,Europe,inherited,1.4,Non-Traded Sectors,True,Constrution,father,True,True
2191,Gian Marco Moratti,1210,2014,1962,Saras SPA,relation,raw materials,new,77,male,Italy,ITA,0.0,Europe,inherited,1.4,Resource Related,True,Energy,father,True,True
2192,Gleb Fetisov,1210,2014,1989,Alfa Group,owner,"telecom, finance",new,47,male,Russia,RUS,0.0,Europe,executive,1.4,Non-Traded Sectors,True,Media,not inherited,True,True
2193,Hamdi Ulukaya,1210,2014,2005,Chobani,founder,yogurt,new,42,male,Turkey,TUR,0.0,Middle East/North Africa,founder non-finance,1.4,Traded Sectors,True,Consumer,not inherited,True,True
2194,Hong Ra-Hee,1210,2014,1938,Samsung,relation,software,new,68,female,South Korea,KOR,0.0,East Asia,inherited,1.4,New Sectors,True,Technology-Computer,spouse/widow,True,True
2195,J. Joe Ricketts,1210,2014,1975,TD Ameritrade,founder,finance,new,72,male,United States,USA,0.0,North America,self-made finance,1.4,Financial,True,Money Management,not inherited,True,True
2196,James Clark,1210,2014,1994,Netscape Communications Corporation,founder,software,new,69,male,United States,USA,0.0,North America,founder non-finance,1.4,New Sectors,True,Technology-Computer,not inherited,True,True
2197,Joao Alves de Queiroz Filho,1210,2014,2001,Hypermarcas,founder,consumer goods,new,61,male,Brazil,BRA,0.0,Latin America,founder non-finance,1.4,Traded Sectors,True,Consumer,not inherited,True,True
2198,Jonathan Gray,1210,2014,1985,Blackstone Group,Global Head of Real Estate,finance,new,44,male,United States,USA,0.0,North America,self-made finance,1.4,Financial,True,Other,not inherited,True,True
2199,Kagemasa Kozuki,1210,2014,1969,Konami Corporation,founder,toys,new,73,male,Japan,JPN,0.0,East Asia,founder non-finance,1.4,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
2200,Larry Robbins,1210,2014,2001,Glenview Capital Management,founder,finance,new,44,male,United States,USA,0.0,North America,self-made finance,1.4,Financial,True,Hedge funds,not inherited,True,True
2201,Lei Jufang,1210,2014,1993,Tibet Cheezheng Tibetan Medicine,founder,medicals,new,61,female,China,CHN,0.0,East Asia,founder non-finance,1.4,New Sectors,True,Technology-Medical,not inherited,True,True
2202,Len Ainsworth,1210,2014,1953,Aristocrat Leisure Limited,founder,entertainment,new,90,male,Australia,AUS,0.0,North America,founder non-finance,1.4,Traded Sectors,True,Consumer,not inherited,True,True
2203,Lina Maria Aguiar,1210,2014,1943,Bradesco,relation,finance,new,76,female,Brazil,BRA,0.0,Latin America,inherited,1.4,Financial,True,Money Management,father,True,True
2204,Luis Enrique Yarur Rey,1210,2014,1937,Banco de Credito e Inversiones (BCI),relation,finance,new,63,male,Chile,CHL,0.0,Latin America,inherited,1.4,Financial,True,Money Management,father,True,True
2205,Marius Nacht,1210,2014,1993,Check Point,founder,software,new,48,male,Israel,ISR,0.0,Middle East/North Africa,founder non-finance,1.4,New Sectors,True,Technology-Computer,not inherited,True,True
2206,Max Michel Suberville,1210,2014,1890,FEMSA,owner,beverages,new,81,male,Mexico,MEX,0.0,Latin America,executive,1.4,Traded Sectors,True,Consumer,not inherited,True,True
2207,Michael Ashcroft,1210,2014,1972,Michael A. Ashcroft Associates,founder,finance,new,68,male,United Kingdom,GBR,0.0,Europe,founder non-finance,1.4,0,True,Other,not inherited,True,True
2208,Michel Chalhoub,1210,2014,1955,Chalhoub Group,founder,luxury goods,new,82,male,France,FRA,0.0,Europe,founder non-finance,1.4,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
